Order ID,Date,Product,Category,Region,Quantity,Unit Price,Discount,Revenue,Cost,Profit
10497,2025-10-01,Power Bank,Electronics,South,4,7521,0.15,25571.399999999998,15715.48868794883,9855.911312051168
10498,2025-10-01,Body Lotion,Beauty,South,3,777,0.0,2331.0,1423.8982086454182,907.1017913545818
10499,2025-10-01,Smart Watch,Electronics,North,2,7313,0.0,14626.0,9135.16672107338,5490.833278926621
10500,2025-10-01,Sneakers,Apparel,West,4,1706,0.0,6824.0,4937.580994141025,1886.4190058589747
10501,2025-10-01,Running Shoes,Sports,West,4,2492,0.1,8971.2,6648.419639930412,2322.780360069589
10502,2025-10-01,Wireless Earbuds,Electronics,South,5,7739,0.0,38695.0,21747.837230053596,16947.162769946404
10503,2025-10-01,Mixer Grinder,Home & Kitchen,East,2,3983,0.05,7567.7,5550.888953850658,2016.8110461493416
10504,2025-10-01,Smart Watch,Electronics,South,2,4149,0.0,8298.0,4662.256065493948,3635.743934506052
10505,2025-10-01,Wireless Earbuds,Electronics,West,4,2292,0.0,9168.0,7130.736632407323,2037.2633675926772
10506,2025-10-01,T-Shirt,Apparel,South,3,1562,0.0,4686.0,3792.7044619588105,893.2955380411895
10507,2025-10-01,Bluetooth Speaker,Electronics,West,3,4293,0.05,12235.05,7586.6643074471285,4648.385692552871
10508,2025-10-01,Coffee Maker,Home & Kitchen,East,2,2483,0.1,4469.400000000001,3341.650170336455,1127.7498296635454
10509,2025-10-01,Air Fryer,Home & Kitchen,East,3,1444,0.15,3682.2,2986.647973557675,695.5520264423249
10510,2025-10-01,Mixer Grinder,Home & Kitchen,West,4,5790,0.0,23160.0,15603.432915836467,7556.567084163533
10511,2025-10-01,Fitness Band,Sports,West,2,985,0.05,1871.5,1451.4607539636804,420.0392460363196
10512,2025-10-01,Fitness Band,Sports,West,4,4909,0.1,17672.4,9939.581917910618,7732.818082089383
10513,2025-10-01,Fitness Band,Sports,South,3,3737,0.0,11211.0,6254.345999461307,4956.654000538693
10514,2025-10-01,Air Fryer,Home & Kitchen,North,2,3987,0.0,7974.0,5242.234297973633,2731.765702026367
10515,2025-10-01,Jeans,Apparel,North,1,3352,0.05,3184.3999999999996,2297.7668212143094,886.6331787856902
10516,2025-10-01,Smart Watch,Electronics,East,3,5496,0.0,16488.0,10295.073293899728,6192.926706100272
10517,2025-10-01,Face Serum,Beauty,West,5,2503,0.05,11889.25,7873.216527242398,4016.033472757602
10518,2025-10-01,T-Shirt,Apparel,South,2,2600,0.15,4420.0,2463.841395546572,1956.1586044534279
10519,2025-10-01,T-Shirt,Apparel,North,5,2613,0.15,11105.25,6552.186793118413,4553.063206881587
10520,2025-10-01,Face Serum,Beauty,North,4,1208,0.1,4348.8,3053.282274883795,1295.5177251162054
10521,2025-10-01,Storage Set,Home & Kitchen,South,3,3650,0.0,10950.0,7294.099154460354,3655.900845539646
10522,2025-10-01,Hoodie,Apparel,West,5,1104,0.1,4968.0,3836.5550118796355,1131.4449881203645
10523,2025-10-01,Hoodie,Apparel,West,5,920,0.0,4600.0,2897.252785159673,1702.7472148403272
10524,2025-10-01,Moisturizer,Beauty,West,1,974,0.0,974.0,783.1075132019073,190.8924867980927
10525,2025-10-01,Hair Dryer,Beauty,East,3,539,0.0,1617.0,1206.641443779593,410.3585562204071
10526,2025-10-01,Fitness Band,Sports,South,4,4806,0.05,18262.8,12329.020619367417,5933.779380632583
10527,2025-10-01,Power Bank,Electronics,East,5,2380,0.0,11900.0,8301.548772548897,3598.4512274511035
10528,2025-10-01,Face Serum,Beauty,North,4,1849,0.0,7396.0,6010.95924520271,1385.04075479729
10529,2025-10-01,Smart Watch,Electronics,North,5,6107,0.0,30535.0,16806.40085249949,13728.59914750051
10530,2025-10-01,Fitness Band,Sports,West,3,5415,0.1,14620.5,11390.463878848113,3230.0361211518866
10531,2025-10-01,Mixer Grinder,Home & Kitchen,South,5,2335,0.1,10507.5,6294.368366874676,4213.131633125324
10532,2025-10-01,Coffee Maker,Home & Kitchen,East,4,4822,0.0,19288.0,14579.227866456406,4708.7721335435945
10533,2025-10-01,Body Lotion,Beauty,North,3,2322,0.1,6269.400000000001,3483.161211635345,2786.2387883646556
10534,2025-10-01,Smart Watch,Electronics,North,1,5522,0.05,5245.9,3567.7587245722116,1678.141275427788
10535,2025-10-01,Storage Set,Home & Kitchen,West,1,4164,0.05,3955.7999999999997,3009.5631475208734,946.2368524791264
10536,2025-10-01,Running Shoes,Sports,West,1,3436,0.0,3436.0,2037.3306764699153,1398.6693235300847
10537,2025-10-01,Bluetooth Speaker,Electronics,East,1,2806,0.05,2665.7,1990.8111003350953,674.8888996649046
10538,2025-10-01,T-Shirt,Apparel,South,3,1380,0.0,4140.0,2663.023234219336,1476.9767657806642
10539,2025-10-01,Storage Set,Home & Kitchen,North,3,4608,0.1,12441.6,9285.232339434791,3156.367660565209
10540,2025-10-01,Hair Dryer,Beauty,West,1,1997,0.0,1997.0,1522.2642256426398,474.73577435736024
10541,2025-10-01,Dumbbell Set,Sports,North,3,942,0.1,2543.4,1406.7109347616147,1136.6890652383854
10542,2025-10-01,Dumbbell Set,Sports,South,5,4286,0.05,20358.5,15078.974157147073,5279.525842852927
10543,2025-10-01,Body Lotion,Beauty,East,5,2740,0.0,13700.0,9318.89587227186,4381.10412772814
10544,2025-10-01,Power Bank,Electronics,West,3,2458,0.0,7374.0,4317.941987600404,3056.058012399596
10545,2025-10-01,Sneakers,Apparel,East,4,3175,0.0,12700.0,9973.078723240438,2726.921276759562
10546,2025-10-01,Face Serum,Beauty,West,3,1094,0.05,3117.8999999999996,1923.2071474020124,1194.6928525979872
10547,2025-10-01,Wireless Earbuds,Electronics,North,4,4997,0.0,19988.0,12026.489249012711,7961.510750987289
10548,2025-10-01,Mixer Grinder,Home & Kitchen,North,5,3816,0.1,17172.0,12251.986520128514,4920.013479871486
10549,2025-10-01,Wireless Earbuds,Electronics,South,2,5751,0.0,11502.0,8430.230507899045,3071.769492100955
10550,2025-10-01,Smart Watch,Electronics,East,4,8232,0.05,31281.6,22876.214376975982,8405.385623024016
10551,2025-11-01,Moisturizer,Beauty,East,3,627,0.1,1692.9,977.4308281322907,715.4691718677094
10552,2025-11-01,Smart Watch,Electronics,East,2,6256,0.15,10635.199999999999,6043.193832812782,4592.006167187217
10553,2025-11-01,Face Serum,Beauty,South,2,1848,0.15,3141.6,2199.068994580162,942.531005419838
10554,2025-11-01,Power Bank,Electronics,North,1,5602,0.05,5321.9,3033.4372254670857,2288.462774532914
10555,2025-11-01,Moisturizer,Beauty,North,3,707,0.05,2014.9499999999998,1407.2283707095328,607.721629290467
10556,2025-11-01,Dumbbell Set,Sports,East,3,2418,0.15,6165.9,3886.1726266681167,2279.727373331883
10557,2025-11-01,Power Bank,Electronics,East,4,5354,0.05,20345.2,12658.753889035157,7686.446110964844
10558,2025-11-01,Bluetooth Speaker,Electronics,South,3,5649,0.05,16099.65,11776.171591160382,4323.478408839617
10559,2025-11-01,Hair Dryer,Beauty,West,3,912,0.0,2736.0,1591.2790261208618,1144.7209738791382
10560,2025-11-01,Air Fryer,Home & Kitchen,East,3,5957,0.15,15190.35,8382.098548047143,6808.251451952858
10561,2025-11-01,Fitness Band,Sports,South,1,1183,0.05,1123.85,735.1278715371957,388.7221284628042
10562,2025-11-01,T-Shirt,Apparel,West,3,2620,0.0,7860.0,5863.1355269747,1996.8644730253
10563,2025-11-01,Body Lotion,Beauty,West,1,1341,0.0,1341.0,894.5373217284906,446.4626782715094
10564,2025-11-01,Bluetooth Speaker,Electronics,North,1,6262,0.0,6262.0,4178.563067577235,2083.4369324227646
10565,2025-11-01,Dumbbell Set,Sports,East,4,4756,0.05,18072.8,13212.705851485016,4860.094148514983
10566,2025-11-01,Yoga Mat,Sports,West,1,3704,0.1,3333.6,2498.384023720762,835.215976279238
10567,2025-11-01,Bluetooth Speaker,Electronics,North,1,7285,0.0,7285.0,4493.687690152023,2791.3123098479773
10568,2025-11-01,Wireless Earbuds,Electronics,South,3,5701,0.05,16247.849999999999,11888.151343970452,4359.698656029546
10569,2025-11-01,Power Bank,Electronics,East,2,3161,0.1,5689.8,4393.695578560195,1296.1044214398053
10570,2025-11-01,T-Shirt,Apparel,West,3,2693,0.05,7675.049999999999,4746.300315977928,2928.749684022071
10571,2025-11-01,Sneakers,Apparel,East,2,3468,0.15,5895.599999999999,4172.912787938787,1722.6872120612124
10572,2025-11-01,Face Serum,Beauty,West,4,2217,0.1,7981.2,4465.099395807141,3516.1006041928586
10573,2025-11-01,Dumbbell Set,Sports,North,2,5358,0.05,10180.199999999999,7890.506535237327,2289.693464762672
10574,2025-11-01,Mixer Grinder,Home & Kitchen,West,3,2558,0.0,7674.0,5929.551492918253,1744.4485070817473
10575,2025-11-01,Coffee Maker,Home & Kitchen,South,1,5551,0.0,5551.0,3756.7607966490805,1794.2392033509195
10576,2025-11-01,Power Bank,Electronics,East,1,2622,0.1,2359.8,1305.2123833920011,1054.587616607999
10577,2025-11-01,Mixer Grinder,Home & Kitchen,South,5,6303,0.05,29939.25,22824.517863988694,7114.732136011306
10578,2025-11-01,Hoodie,Apparel,East,3,3368,0.1,9093.6,6097.025364231976,2996.5746357680246
10579,2025-11-01,Yoga Mat,Sports,West,4,4415,0.0,17660.0,12351.62741178146,5308.372588218541
10580,2025-11-01,Wireless Earbuds,Electronics,East,2,7995,0.1,14391.0,11132.755907282175,3258.244092717825
10581,2025-11-01,Bluetooth Speaker,Electronics,West,5,3371,0.05,16012.25,10421.580082191747,5590.669917808253
10582,2025-11-01,Power Bank,Electronics,North,1,3036,0.15,2580.6,1473.4271423594953,1107.1728576405046
10583,2025-11-01,Jeans,Apparel,South,1,3377,0.1,3039.3,2397.344122629068,641.9558773709323
10584,2025-11-01,Storage Set,Home & Kitchen,East,1,4142,0.05,3934.8999999999996,2334.5708958659557,1600.329104134044
10585,2025-11-01,Face Serum,Beauty,West,4,994,0.05,3777.2,2515.593745034638,1261.606254965362
10586,2025-11-01,Yoga Mat,Sports,South,5,1545,0.1,6952.5,4380.995539820613,2571.504460179387
10587,2025-11-01,Moisturizer,Beauty,North,3,998,0.0,2994.0,1933.085855495853,1060.914144504147
10588,2025-11-01,Power Bank,Electronics,South,1,7153,0.05,6795.349999999999,4187.6013089787275,2607.748691021272
10589,2025-11-01,Smart Watch,Electronics,East,3,8061,0.0,24183.0,19567.98778266526,4615.012217334741
10590,2025-11-01,Face Serum,Beauty,North,1,518,0.05,492.09999999999997,325.3782324650514,166.72176753494858
10591,2025-11-01,Yoga Mat,Sports,South,2,5136,0.1,9244.800000000001,6660.722243577505,2584.0777564224963
10592,2025-11-01,Face Serum,Beauty,West,1,744,0.0,744.0,476.9380568996483,267.0619431003517
10593,2025-11-01,Smart Watch,Electronics,North,5,3148,0.1,14166.0,10387.961596832225,3778.038403167775
10594,2025-11-01,Running Shoes,Sports,North,1,2676,0.05,2542.2,1986.6616867270668,555.538313272933
10595,2025-11-01,Hair Dryer,Beauty,East,5,2526,0.05,11998.5,7419.674947298271,4578.825052701729
10596,2025-11-01,Power Bank,Electronics,North,1,2304,0.1,2073.6,1254.3783862073935,819.2216137926064
10597,2025-11-01,Smart Watch,Electronics,North,5,6234,0.1,28053.0,18493.478419887513,9559.521580112487
10598,2025-11-01,Coffee Maker,Home & Kitchen,North,1,2455,0.0,2455.0,1536.4326106237017,918.5673893762983
10599,2025-11-01,Power Bank,Electronics,South,4,4598,0.05,17472.399999999998,14176.716935508432,3295.6830644915663
10600,2025-11-01,Wireless Earbuds,Electronics,North,5,5977,0.0,29885.0,22922.68937443866,6962.310625561338
10601,2025-11-01,Storage Set,Home & Kitchen,North,3,2969,0.0,8907.0,5428.193526555082,3478.806473444918
10602,2025-11-01,Storage Set,Home & Kitchen,West,3,3821,0.0,11463.0,7448.2002806464625,4014.7997193535375
10603,2025-11-01,Bluetooth Speaker,Electronics,East,3,5106,0.1,13786.2,10717.776325867557,3068.423674132444
10604,2025-11-01,Coffee Maker,Home & Kitchen,West,2,4775,0.05,9072.5,5152.681901238412,3919.818098761588
10605,2025-11-01,Dumbbell Set,Sports,South,5,4339,0.1,19525.5,14972.359578123442,4553.140421876558
10606,2025-12-01,Face Serum,Beauty,East,5,1734,0.05,8236.5,6180.7384616186255,2055.7615383813745
10607,2025-12-01,Wireless Earbuds,Electronics,East,4,3725,0.1,13410.0,10663.922889037258,2746.077110962742
10608,2025-12-01,Running Shoes,Sports,North,2,1703,0.1,3065.4,2134.2679912084473,931.1320087915528
10609,2025-12-01,Fitness Band,Sports,South,5,4240,0.1,19080.0,12483.609702196216,6596.390297803784
10610,2025-12-01,Face Serum,Beauty,West,5,1454,0.1,6543.0,5133.197474108461,1409.8025258915386
10611,2025-12-01,Running Shoes,Sports,East,1,4701,0.05,4465.95,2917.8537383493654,1548.0962616506345
10612,2025-12-01,Hoodie,Apparel,South,1,1083,0.05,1028.85,713.9991395800422,314.8508604199577
10613,2025-12-01,Hair Dryer,Beauty,South,5,1652,0.05,7847.0,6065.713587313399,1781.2864126866007
10614,2025-12-01,Mixer Grinder,Home & Kitchen,North,3,4115,0.1,11110.5,6300.185460633841,4810.314539366159
10615,2025-12-01,Running Shoes,Sports,West,4,4840,0.1,17424.0,10291.732809428308,7132.2671905716925
10616,2025-12-01,Wireless Earbuds,Electronics,East,5,6300,0.1,28350.0,21902.310193889865,6447.689806110135
10617,2025-12-01,Moisturizer,Beauty,South,1,2603,0.0,2603.0,1793.0356329289639,809.9643670710361
10618,2025-12-01,Running Shoes,Sports,West,5,5225,0.0,26125.0,19644.988409179787,6480.011590820213
10619,2025-12-01,Yoga Mat,Sports,West,3,4247,0.15,10829.85,8686.23489550963,2143.615104490371
10620,2025-12-01,Yoga Mat,Sports,South,3,5360,0.05,15276.0,10757.5703239139,4518.4296760861
10621,2025-12-01,Air Fryer,Home & Kitchen,North,3,6307,0.1,17028.9,13270.252779032753,3758.6472209672484
10622,2025-12-01,Mixer Grinder,Home & Kitchen,East,4,4050,0.0,16200.0,8985.013146097079,7214.986853902921
10623,2025-12-01,T-Shirt,Apparel,West,4,2651,0.0,10604.0,7297.053991191036,3306.9460088089636
10624,2025-12-01,Bluetooth Speaker,Electronics,West,5,4996,0.05,23731.0,16774.414035584123,6956.585964415877
10625,2025-12-01,Jeans,Apparel,East,3,2821,0.0,8463.0,5977.305572363009,2485.6944276369913
10626,2025-12-01,Hair Dryer,Beauty,West,3,2145,0.0,6435.0,4613.909838169911,1821.0901618300886
10627,2025-12-01,Face Serum,Beauty,East,5,2085,0.05,9903.75,7598.075750753309,2305.674249246691
10628,2025-12-01,Yoga Mat,Sports,South,3,5283,0.05,15056.55,11024.289998432654,4032.260001567345
10629,2025-12-01,Moisturizer,Beauty,West,3,1439,0.05,4101.15,3020.6555815164797,1080.49441848352
10630,2025-12-01,Yoga Mat,Sports,South,2,1817,0.0,3634.0,2622.6719298758317,1011.3280701241683
10631,2025-12-01,Hair Dryer,Beauty,West,4,905,0.05,3439.0,2511.4857421212755,927.5142578787245
10632,2025-12-01,Hoodie,Apparel,South,4,1133,0.1,4078.8,2914.785141582372,1164.0148584176281
10633,2025-12-01,Fitness Band,Sports,West,4,3590,0.05,13642.0,11015.293967320376,2626.7060326796236
10634,2025-12-01,Hoodie,Apparel,North,1,3489,0.05,3314.5499999999997,1893.3061417918245,1421.2438582081752
10635,2025-12-01,Fitness Band,Sports,West,3,4121,0.1,11126.7,6319.547839335526,4807.152160664475
10636,2025-12-01,Wireless Earbuds,Electronics,West,4,6523,0.0,26092.0,19216.32847897432,6875.671521025681
10637,2025-12-01,Body Lotion,Beauty,North,3,1762,0.05,5021.7,3270.980207513226,1750.7197924867737
10638,2025-12-01,Fitness Band,Sports,East,1,5174,0.0,5174.0,4099.302167192616,1074.6978328073837
10639,2025-12-01,Hair Dryer,Beauty,North,5,1832,0.15,7786.0,5999.758887345,1786.2411126549996
10640,2025-12-01,Hoodie,Apparel,North,3,1193,0.0,3579.0,2037.0931443298907,1541.9068556701093
10641,2025-12-01,Smart Watch,Electronics,East,4,5945,0.0,23780.0,13727.340032634116,10052.659967365884
10642,2025-12-01,Wireless Earbuds,Electronics,West,3,3840,0.15,9792.0,6548.2034878490695,3243.7965121509305
10643,2025-12-01,Power Bank,Electronics,East,5,2661,0.0,13305.0,10287.252413465865,3017.747586534135
10644,2025-12-01,Storage Set,Home & Kitchen,North,5,5331,0.0,26655.0,20482.67178563315,6172.328214366851
10645,2025-12-01,Power Bank,Electronics,South,2,5926,0.0,11852.0,8321.529302682913,3530.470697317087
10646,2025-12-01,Yoga Mat,Sports,West,2,2347,0.0,4694.0,2976.7294548633936,1717.2705451366064
10647,2025-12-01,Power Bank,Electronics,South,1,4936,0.05,4689.2,2967.068493473526,1722.131506526474
10648,2025-12-01,Hoodie,Apparel,North,2,1476,0.0,2952.0,1900.2225901887577,1051.7774098112423
10649,2025-12-01,Body Lotion,Beauty,West,1,1922,0.0,1922.0,1080.4322904995197,841.5677095004803
10650,2025-12-01,Wireless Earbuds,Electronics,North,1,5935,0.0,5935.0,3576.9945855170263,2358.0054144829737
10651,2025-12-01,Storage Set,Home & Kitchen,North,4,4309,0.1,15512.4,10045.504795248491,5466.895204751509
10652,2025-12-01,Hoodie,Apparel,West,4,886,0.1,3189.6,1862.791938380249,1326.808061619751
10653,2025-12-01,Wireless Earbuds,Electronics,North,5,7309,0.05,34717.75,24525.136102737175,10192.613897262825
10654,2025-12-01,Coffee Maker,Home & Kitchen,South,4,2774,0.15,9431.6,7075.8948017177945,2355.705198282206
10655,2025-12-01,Bluetooth Speaker,Electronics,South,4,1852,0.0,7408.0,4511.854594215219,2896.1454057847814
10656,2025-12-01,Smart Watch,Electronics,West,5,8365,0.15,35551.25,25036.623921099832,10514.626078900168
10657,2025-12-01,Smart Watch,Electronics,West,3,4753,0.0,14259.0,8177.460199260456,6081.539800739544
10658,2025-12-01,Hair Dryer,Beauty,North,5,807,0.05,3833.25,2336.5044513099674,1496.7455486900326
10659,2025-12-01,Smart Watch,Electronics,West,4,6420,0.05,24396.0,17371.805957981338,7024.194042018662
10660,2025-12-01,Power Bank,Electronics,North,1,3773,0.0,3773.0,2639.8591284852528,1133.1408715147472
